"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_05470",42.9357415236543,-1.64265831046112,0.320940751704091,-3.56034035688511,0.00037037442568146,0.00336585881584204
"BPB1_00961",80.3282994419066,-1.63920318651178,0.234532113028909,-4.85734414703096,1.18970713367263e-06,1.46730546486291e-05
"BPB1_05951",395.490908327416,1.63456456029604,0.0854928223378743,13.2708750193338,3.41568838895454e-40,3.05056307841112e-38
"BPB1_04385",53.2610728639046,-1.63131247758744,0.268906121961045,-4.20709082164863,2.58679199683877e-05,0.00027799963783454
"BPB1_04198",22.6716518107191,1.62817890695203,0.273436340450381,4.12592892771237,3.69241295217096e-05,0.00038954580635938
"BPB1_00232",2467.24652929046,-1.62313207580666,0.105434753776592,-10.6523896113656,1.69945595920008e-26,8.63057045946709e-25
"BPB1_02148",1784.36180226823,-1.61449774562053,0.281327876610515,-3.96156171598843,7.44611295474347e-05,0.000757777310522027
"BPB1_00391",317.590473890414,1.61410289158125,0.078317798078211,14.2254113230898,6.37285366609482e-46,6.348342690456e-44
"BPB1_05691",58.2807963872551,-1.61259465152543,0.228149673287111,-4.8765998017683,1.07930092763154e-06,1.33750689117976e-05
"BPB1_05792",1361.01212631282,-1.59935394186351,0.157257094007008,-6.99080667110963,2.73310169328881e-12,5.42431677058852e-11
"BPB1_00620",2187.16107272887,-1.59534960979319,0.0857237571388171,-12.7776668493359,2.18526993513118e-37,1.7687028537468e-35
"BPB1_04869",289.320262976238,1.59475405579943,0.0953242759503028,11.484525267941,1.5779987053831e-30,9.61650975751114e-29
"BPB1_05154",36.5682545021367,-1.58654061041439,0.261929145930148,-4.14822339284134,3.3506536471679e-05,0.000354211956986321
"BPB1_05599",15.7977508453172,1.58338061844656,0.289582875668451,3.74117639361709,0.000183160907407857,0.00176351951742137
"BPB1_03080",890.88696600591,1.57781911736766,0.100476298602057,10.7270981551225,7.5943650156947e-27,3.97361725063622e-25
"BPB1_01544",1035.72237264454,1.57592704731735,0.1450275487583,7.41877702911784,1.18206716462491e-13,2.67384625011224e-12
"BPB1_04672",874.587902174255,1.57223455731041,0.0885177337102505,12.1132174578736,8.98973316367452e-34,6.65240254111914e-32
"BPB1_00662",1336.71967956285,1.57124974419569,0.119163303120396,8.98976208399791,2.47766187961762e-19,8.85123347339259e-18
"BPB1_03200",1579.21153436302,1.5576605277212,0.105576899305894,10.0179161793412,1.27155548073365e-23,5.82890034531002e-22
"BPB1_01694",124.207780152059,1.55104232459796,0.127047554744599,8.27282608241338,1.30820460192778e-16,3.87228562170622e-15
"BPB1_02157",1088.0274637302,1.54998151077668,0.0879022601375773,11.9448750138317,6.90540832882252e-33,4.90000207442474e-31
"BPB1_00650",101.167555485994,-1.54732166913934,0.147514867760921,-7.09977024713698,1.2496445843334e-12,2.53849370464589e-11
"BPB1_04038",738.254156084493,-1.54677143773546,0.130422470537686,-8.02600528436539,1.00697886466992e-15,2.86601676867592e-14
"BPB1_04868",699.508157183411,1.5441333360276,0.128065196425077,8.1531389102929,3.54597907861356e-16,1.03774980944736e-14
"BPB1_03371",145.17442464547,-1.53905100059195,0.3010412467299,-3.45152370938792,0.000557430778841621,0.00490236236740169
"BPB1_05728",1602.15044245344,1.53178848705214,0.0943824244483047,10.9319981244736,8.10439312819578e-28,4.51405982839292e-26
"BPB1_04290",470.746879469022,1.53005675644029,0.141401411867714,7.28462851137541,3.22557874290404e-13,6.96187412010123e-12
"BPB1_00588",3412.55442351878,-1.52759589998312,0.231040322671332,-4.44769072386093,8.67983806538428e-06,9.92528944341955e-05
"BPB1_00072",305.338850324456,1.52384897013105,0.184134003187177,5.56034709727283,2.69238644726974e-08,3.85264138034731e-07
"BPB1_00802",1348.59666819955,1.51718124204789,0.144038606649561,7.06186532699973,1.64282169333525e-12,3.28564338667049e-11
"BPB1_04340",39.284343599315,-1.51558150243269,0.250189844217145,-4.05924351410221,4.92319513601235e-05,0.000511864017948733
"BPB1_02507",188.567109583606,-1.50670346436294,0.152037468528383,-6.62141690536632,3.55771996148603e-11,6.31129773989645e-10
"BPB1_02117",249.061682855841,1.50622969270915,0.21438488287464,4.69356644562265,2.68482730737341e-06,3.21930681763756e-05
"BPB1_01935",121.331906304299,-1.50369226381879,0.215608311568689,-4.65516499116515,3.23721369754891e-06,3.84604746635398e-05
"BPB1_05944",1110.65710996608,-1.49882842876172,0.0764240605525684,-13.0695545557236,4.9152501453794e-39,4.24349929217755e-37
