"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_03031",562.209632444211,-3.55972390356806,0.431051773469566,-7.09827471289615,1.26323898205271e-12,2.26690831025897e-11
"BPB1_05472",56.2820246320476,-3.54668160796502,0.355877252500856,-8.56104622185056,1.11847849482389e-17,2.73870435181178e-16
"BPB1_03993",731.564605414052,-3.4462389094767,0.23969987360288,-12.2913661371297,1.00788187785272e-34,5.02981051423644e-33
"BPB1_03370",80.7850673347224,-3.42462720910897,0.260018792598311,-11.2477532100038,2.37566607540756e-29,9.64999243033769e-28
"BPB1_05747",16.3333661380414,3.3983326805254,0.654610237823953,4.42757004558927,9.53006290598205e-06,9.24769067173073e-05
"BPB1_01641",191.418864981931,3.33169832553867,0.518362197438856,5.46277938385483,4.68736994067527e-08,6.03484483762615e-07
"BPB1_00818",179.813351460415,3.29487721139362,0.34453879849386,8.11193753391876,4.98189114722184e-16,1.10148141820432e-14
"BPB1_00657",591.669152582941,3.281963044241,0.189658081553636,14.6683074164401,1.02879452763079e-48,7.92776959527253e-47
"BPB1_04342",561.263783999146,-3.27003803077088,0.21492682995627,-12.8882840329171,5.23967084904585e-38,3.05065280544447e-36
"BPB1_01687",489.922468343036,-3.19974773411238,0.237454695561518,-11.3695276807569,5.93076406068772e-30,2.44863739073478e-28
"BPB1_03983",613.019971476749,-3.190644078294,0.205959089707616,-13.0639734430449,5.2893321428721e-39,3.26071769748821e-37
"BPB1_02122",58.1205106831755,-3.15664940517647,0.602348319039753,-4.41048695779815,1.03138418256703e-05,9.95295233269106e-05
"BPB1_01682",351.157600482098,3.15223017428866,0.496033160089312,5.34688078879872,8.94829097432551e-08,1.11640582632061e-06
"BPB1_01540",218.239830287679,3.12913022829363,0.689692859347258,3.812030518602,0.000137829853598418,0.00109011245711712
"BPB1_02266",73.8584750698464,-3.12125954261681,0.200813327672131,-13.0532150082018,6.09212218711529e-39,3.71194421633536e-37
"BPB1_03510",13972.3939246943,-3.1197159772859,0.122016989738837,-21.4700918527255,2.96431933341267e-102,6.47209721128432e-100
"BPB1_00358",8.91709411056375,3.0614318250154,0.48136031923665,5.32123592795801,1.03064636021444e-07,1.26181937558965e-06
"BPB1_03934",241.966140992982,3.05034008597366,0.540054129937706,4.72237863687448,2.33102191270198e-06,2.43317825150565e-05
"BPB1_01684",139.65569138254,3.00807206566051,0.537895389700829,4.6627506271349,3.12010747945112e-06,3.19948399067004e-05
"BPB1_00856",568.059238343758,3.0061645766392,0.412864493465148,6.07018674724268,1.27761594942348e-09,1.87526822828544e-08
"BPB1_05328",68.3783139420025,-2.97435021874857,0.318541461298894,-7.76774931796661,7.98929774259051e-15,1.62894631016242e-13
"BPB1_04585",1440.14558161373,2.96793024685893,0.416578381988425,5.92428784969333,3.13653636556068e-09,4.44201366365891e-08
"BPB1_03135",617.721450304706,-2.96154410466132,0.183869810028221,-13.3874294223914,7.16167694352292e-41,4.63298607210618e-39
"BPB1_04002",2211.01315423744,-2.95715780863508,0.228585126228778,-10.7494212295154,5.96346272601033e-27,2.12575133906763e-25
"BPB1_00885",33.3183834629045,2.94091271514219,0.485924468437596,5.02323483110558,5.08083576268439e-07,5.76267952304463e-06
"BPB1_02137",300.913893255315,-2.9196293782593,0.263105067519504,-9.19643776180756,3.70012768018252e-20,1.03682722161264e-18
"BPB1_04003",3701.46485292696,-2.9112129999515,0.20061585751518,-12.0190548734117,2.82180528426184e-33,1.34420542632109e-31
"BPB1_04766",63.0765995248489,2.90336186734381,0.574580249680567,4.18281322527173,2.87923927462977e-05,0.000257901090582222
"BPB1_01640",118.264521544315,2.89187453424555,0.578270300160111,4.13625692618709,3.53016923431049e-05,0.000309850699962931
"BPB1_00819",492.518052014238,2.88425341985061,0.329079987525041,7.2452094026811,4.31771586526352e-13,8.0515413288188e-12
"BPB1_00656",100.046329618656,2.87335953292781,0.182192044684574,13.026691352176,8.62680749508232e-39,5.19591623841739e-37
"BPB1_00760",302.116733570178,-2.8554962748261,0.167810965542211,-14.0366052195415,9.306504748248e-45,6.41659011589731e-43
"BPB1_01217",107.362084664809,2.85137594373174,0.383928692885072,6.12451214849842,9.09618738800562e-10,1.34644129698162e-08
"BPB1_05470",18.4677161549814,-2.80975297968564,0.35244865465523,-6.55344530097603,5.62245336925192e-11,8.98221208990246e-10
"BPB1_03935",569.73849842218,2.78215978810929,0.473810865101581,4.81660501309951,1.4602133233173e-06,1.57115355527365e-05
"BPB1_01681",449.263307386894,2.77998635368093,0.43041355327679,5.29719925481694,1.17592356744655e-07,1.42966113536425e-06
"BPB1_05435",801.847797122897,2.77960550245245,0.229964661003802,9.91285135943022,3.66047489003383e-23,1.16956636730349e-21
"BPB1_02543",101.553377674246,-2.75133213471065,0.411481121141466,-5.4712890070518,4.46774027950281e-08,5.76624607502333e-07
"BPB1_02548",133.851606282804,-2.74972213672543,0.380763423095553,-5.90845128567106,3.45338900315027e-09,4.86445117648049e-08
"BPB1_00156",263.538011635713,-2.73680187880262,0.24744638370907,-9.03954159795884,1.5733018243913e-19,4.20617426520939e-18
"BPB1_01621",2015.20095515896,-2.72909785261397,0.508001714930222,-4.38797308572109,1.14411929755883e-05,0.00010940118830672
"BPB1_03727",131.123844700701,2.72888342596587,0.473005807627985,4.71216925885796,2.45093670958468e-06,2.54819610282217e-05
"BPB1_02544",73.2407374616244,-2.71692691191341,0.547927894900026,-4.04601943530892,5.20959096706471e-05,0.000446650954380977
"BPB1_04424",276.450466439248,2.66762788789144,0.130701983729509,16.5845064171131,9.0203728017742e-62,9.08976028486477e-60
"BPB1_01620",198.10430654769,-2.64147857783073,0.516372279385988,-4.14716022397084,3.36624497974182e-05,0.000298968198200799
"BPB1_04586",3204.29500432827,2.6045634324991,0.451716813033902,4.65903276516111,3.17698636567677e-06,3.25144698362232e-05
"BPB1_00670",62.0923252635351,2.60282262239064,0.181162844883869,11.6073614528333,3.78103507731188e-31,1.65105198375952e-29
"BPB1_01735",52.4038789861543,-2.60092439018049,0.258563279079211,-8.12537804154655,4.45970211900173e-16,9.90205046761401e-15
"BPB1_02537",141.555987615147,-2.55545126749484,0.381516458563123,-5.38758216417747,7.14118323942849e-08,8.9521053049295e-07
"BPB1_01280",117.377479633589,-2.55006623267752,0.268219082020948,-7.64325273664685,2.11801663293097e-14,4.21992667549745e-13
"BPB1_04340",56.821330941123,-2.54833143460489,0.268735761799559,-7.62210217534302,2.49577351520786e-14,4.9537322801853e-13
"BPB1_03933",742.086167510045,2.54110875441526,0.566360478186854,3.60390393226176,0.000313472961124136,0.00231936095157873
"BPB1_01622",251.949511418121,-2.53049948730133,0.53729920735422,-3.7790852089657,0.00015740555881017,0.00123289256825903
"BPB1_00953",368.821562210692,2.51848740060624,0.175368515252105,11.5099759937211,1.17511108578628e-30,5.04719843403285e-29
"BPB1_01281",105.760581649845,-2.50878462178887,0.305035076130766,-6.58542173991729,4.53595971201749e-11,7.31336273568359e-10
"BPB1_04587",782.318702088279,2.49433186598142,0.43691045346469,4.56462382661347,5.00390779543682e-06,5.00390779543682e-05
"BPB1_03932",237.816937932168,2.47963160352057,0.4761941436508,4.15719435006798,3.22179893799425e-05,0.000287601813204257
"BPB1_05783",44.4015637990408,2.46642030521963,0.175233815830132,11.221694259776,3.19097681724822e-29,1.27639072689929e-27
"BPB1_05154",158.892571200166,2.45749614151161,0.163883031053717,11.9444711812169,6.93902947329483e-33,3.27572202162747e-31
"BPB1_05644",274.528207985436,2.45191711689351,0.133886953364201,14.5788448227953,3.82941708984113e-48,2.78696465982882e-46
"BPB1_03726",540.580017959418,2.45131213631413,0.493319844033103,3.95547059360375,7.63841438320714e-05,0.000637345403949131
"BPB1_03022",91.5171211658883,2.44552208720445,0.403349024359429,4.82342083334451,1.41116792498713e-06,1.52150615780505e-05
"BPB1_01685",294.515232365229,2.4414375567505,0.49515965333805,3.92083148063976,8.82439592330321e-05,0.000724762298402959
"BPB1_04113",424.957326855166,2.44040095689984,0.168313781725505,11.5284734084601,9.48099674206891e-31,4.10582007673067e-29
"BPB1_00355",562.102320289082,2.43711678989393,0.233787509563641,8.28580104005349,1.17316763892098e-16,2.68445346198513e-15
"BPB1_01974",2809.9929896347,2.42799120342143,0.0558656181724333,34.5112300998898,5.44280077106846e-261,1.42601380201994e-257
