"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_00141",560.956783765197,4.30916142567765,0.24618145577885,15.4729827786034,5.28026371643504e-54,8.38164214047056e-52
"BPB1_02558",210.719533254924,-4.30684240337115,0.269684568006516,-14.115907452588,3.03089131626167e-45,3.63504898530316e-43
"BPB1_02186",1414.39439309629,-4.29209746808392,0.565017529865247,-6.71146870255213,1.92675124178303e-11,3.70059660210071e-10
"BPB1_03547",6628.29022138784,4.25811109343804,0.0864209627300136,43.4861053929553,0,0
"BPB1_05760",197.604641977345,-4.23803845099003,0.502107062842739,-7.44470398370156,9.71620353901866e-14,2.31005949339576e-12
"BPB1_00859",391.669879800786,-4.21627847551411,0.556917228947436,-6.67294578502772,2.50719033254946e-11,4.78138029143797e-10
"BPB1_03546",21952.0338424409,4.20923178507216,0.045423907621523,81.65813949733,0,0
"BPB1_00884",154.541315394575,-4.20148579233771,0.730393429395672,-5.06779722183471,4.0244579541919e-07,5.40298496984419e-06
"BPB1_01239",102.35556180942,-4.19518269478535,0.623366494357884,-5.92778522463206,3.07047725061355e-09,4.99137521733775e-08
"BPB1_00878",13.4441993571243,-4.19342752240677,1.02490930623983,-3.60366278257064,0.000313764086662499,0.00292467146065199
"BPB1_01219",223.725892067968,-4.19219225511831,0.59760114643953,-6.17835537484517,6.47727853497476e-10,1.10626178016642e-08
"BPB1_02562",34.8083516680287,-4.17117460479323,0.357054624418937,-10.2818290360127,8.50971324496497e-25,4.41605022914192e-23
"BPB1_02532",87.9907435577359,-4.13282513089958,0.334284702839319,-10.8674584868629,1.64725654107631e-27,9.98903769908861e-26
"BPB1_04765",94.8359162334277,-4.1144044936217,0.655634379646204,-5.51283551599615,3.5309819707167e-08,5.23535980658188e-07
"BPB1_02197",23.4192718536089,-4.1136164533515,0.425277289661007,-8.49708305898948,1.94414326604118e-17,6.17208306283779e-16
"BPB1_02533",159.658611804666,-4.10572436159895,0.313089560058034,-11.516590846819,1.08832283032103e-30,7.93740312870625e-29
"BPB1_02557",142.891888129441,-4.07200864376629,0.261656354660162,-13.6515264397289,1.97693655082126e-42,2.13390531295646e-40
"BPB1_00871",187.24052524684,-4.07018760097819,0.693483209150676,-5.14819616952324,2.63003363048073e-07,3.61177900857621e-06
